model,match_id,selection,prob_model,prob_fair,y,spread,family,odds_close,season,match_date,logloss_model,logloss_market,split
m05_joint_production_wealth,14035653,under_25,0.512860920716266,0.5069885641677256,1.0,0.005872356548540347,OU2.5,1.94,25/26,2026-04-25,0.667750580283131,0.6792668315275395,all
m05_joint_production_wealth,14035654,away,0.2554151128405148,0.20173052452286241,0.0,0.05368458831765241,1X2,4.986740270541964,25/26,2026-04-25,0.29492841433896305,0.22530904996843848,all
m05_joint_production_wealth,14035654,draw,0.22663998647458616,0.2095786938407732,1.0,0.017061292633812952,1X2,4.799999999999999,25/26,2026-04-25,1.4843924831378421,1.5626559832251448,all
m05_joint_production_wealth,14035654,home,0.5179439152895716,0.5886907816363643,0.0,-0.07074686634679273,1X2,1.708838938567083,25/26,2026-04-25,0.7296948133802502,0.8884099912479887,all
m05_joint_production_wealth,14035654,btts_no,0.4039956628603296,0.3652054033014951,0.0,0.03879025955883453,BTTS,2.7,25/26,2026-04-25,0.5175073348632813,0.4544538021832088,all
m05_joint_production_wealth,14035654,btts_yes,0.5960033517443429,0.6347945966985048,1.0,-0.03879124495416186,BTTS,1.5533443322334433,25/26,2026-04-25,0.5175089882004814,0.45445380218320897,all
m05_joint_production_wealth,14035654,over_25,0.5957790381444121,0.6609971701124934,1.0,-0.06521813196808124,OU2.5,1.4896687763267458,25/26,2026-04-25,0.5178854220267952,0.41400572036125916,all
m05_joint_production_wealth,14035654,under_25,0.4042199764602605,0.33900282988750674,0.0,0.06521714657275374,OU2.5,2.9045977164369616,25/26,2026-04-25,0.5178837680671066,0.4140057203612593,all
m05_joint_production_wealth,14035655,away,0.32492129580452783,0.18323353293413172,0.0,0.1416877628703961,1X2,5.5,25/26,2026-04-25,0.3929259960986129,0.20240206700739333,all
m05_joint_production_wealth,14035655,draw,0.2562665803680181,0.2239520958083832,0.0,0.03231448455963487,1X2,4.5,25/26,2026-04-25,0.29607261530257767,0.2535410284985807,all
m05_joint_production_wealth,14035655,home,0.41881203248493437,0.592814371257485,1.0,-0.17400233877255067,1X2,1.7,25/26,2026-04-25,0.8703330695366487,0.5228739622821652,all
m05_joint_production_wealth,14035656,over_25,0.4768026273988215,0.49747474747474746,0.0,-0.020672120075925948,OU2.5,1.99,25/26,2026-04-25,0.6477965006384957,0.688109386529988,all
m05_joint_production_wealth,14035656,under_25,0.5231972996628801,0.5025252525252525,1.0,0.020672047137627603,OU2.5,1.97,25/26,2026-04-25,0.6477966400472682,0.6881093865299882,all
m05_joint_production_wealth,14035662,away,0.3967122233984604,0.33979463923732256,0.0,0.056917584161137846,1X2,2.9102202958587444,25/26,2025-08-02,0.5053609546365159,0.41520433968889553,all
m05_joint_production_wealth,14035662,draw,0.2516686773126046,0.24118957452011128,0.0,0.010479102792493339,1X2,4.1,25/26,2025-08-02,0.28990945430949006,0.2760033015851296,all
m05_joint_production_wealth,14035662,home,0.3516189760129015,0.4190157862425662,1.0,-0.0673968102296647,1X2,2.36,25/26,2025-08-02,1.0452071441698414,0.8698466837731438,all
m05_joint_production_wealth,14035664,away,0.41477508731760004,0.3716174486058246,0.0,0.04315763871177547,1X2,2.650650173361543,25/26,2025-08-02,0.5357590395146824,0.4646061397045448,all
m05_joint_production_wealth,14035664,draw,0.23354231240375234,0.272776827722261,0.0,-0.039234515318508634,1X2,3.611112654972841,25/26,2025-08-02,0.26597578428626556,0.3185218715581505,all
m05_joint_production_wealth,14035664,home,0.35168211780176534,0.3556057236719145,1.0,-0.003923605870149172,1X2,2.77,25/26,2025-08-02,1.0450275858282183,1.033932679656641,all
m05_joint_production_wealth,14035665,away,0.24989799101042698,0.17454775781036572,0.0,0.07535023320006126,1X2,5.778895414944894,25/26,2025-08-02,0.2875460697144751,0.19182387048796268,all
m05_joint_production_wealth,14035665,draw,0.2711644023221148,0.2822339137601656,0.0,-0.011069511438050794,1X2,3.573961838464222,25/26,2025-08-02,0.31630708999502893,0.3316115481947228,all
m05_joint_production_wealth,14035665,home,0.47893755058311727,0.5432183284294687,1.0,-0.06428077784635144,1X2,1.8568836589434088,25/26,2025-08-02,0.7361850646362414,0.6102439617209707,all
m05_joint_production_wealth,14035665,over_25,0.4125514032449415,0.407496977025393,0.0,0.005054426219548491,OU2.5,2.4499999999999997,25/26,2025-08-02,0.5319665316767307,0.523399303919019,all
m05_joint_production_wealth,14035665,under_25,0.5874485406707176,0.592503022974607,1.0,-0.005054482303889385,OU2.5,1.6849999999999998,25/26,2025-08-02,0.5319666271477963,0.523399303919019,all
m05_joint_production_wealth,14035666,away,0.3439588279046913,0.3700418952007185,1.0,-0.026083067296027218,1X2,2.7075116640785675,25/26,2025-08-02,1.0672333150952902,0.9941390494817182,all
m05_joint_production_wealth,14035666,draw,0.23793316323053468,0.2536437335325783,0.0,-0.01571057030204362,1X2,3.9499999999999997,25/26,2025-08-02,0.27172101484610306,0.2925522237869712,all
m05_joint_production_wealth,14035666,home,0.41810767774128565,0.37631437126670325,0.0,0.0417933064745824,1X2,2.662382369509928,25/26,2025-08-02,0.5414698616689494,0.47210883766951944,all
m05_joint_production_wealth,14035666,over_25,0.5917337199607487,0.5441904351349099,1.0,0.047543284825838805,OU2.5,1.8594542804664345,25/26,2025-08-02,0.5246985426509099,0.6084560287982743,all
m05_joint_production_wealth,14035666,under_25,0.4082659489157629,0.45580956486509,0.0,-0.0475436159493271,OU2.5,2.22,25/26,2025-08-02,0.5246979830691512,0.6084560287982741,all
m05_joint_production_wealth,14035667,away,0.3702740660448476,0.25843632110127407,0.0,0.11183774494357351,1X2,3.8957830779703966,25/26,2025-08-09,0.462470579715601,0.2989942426036666,all
m05_joint_production_wealth,14035667,draw,0.27304003098428553,0.29302402565341357,1.0,-0.019983994669128036,1X2,3.435936163371519,25/26,2025-08-09,1.2981368609047674,1.227500674509678,all
m05_joint_production_wealth,14035667,home,0.3566858769101016,0.44853965324531225,0.0,-0.09185377633521064,1X2,2.2446440112812693,25/26,2025-08-09,0.4411221466791717,0.5951853435903551,all
m05_joint_production_wealth,14035667,over_25,0.4414216299575291,0.43980343980343983,0.0,0.0016181901540892607,OU2.5,2.2800000000000002,25/26,2025-08-09,0.5823603479492464,0.5794675564881543,all
m05_joint_production_wealth,14035667,under_25,0.5585783439817057,0.5601965601965603,1.0,-0.0016182162148545842,OU2.5,1.79,25/26,2025-08-09,0.5823603946047692,0.5794675564881541,all
m05_joint_production_wealth,14035668,away,0.29758727752029607,0.5556156726453788,1.0,-0.25802839512508274,1X2,1.7980972898228154,25/26,2025-08-09,1.2120477272048413,0.5876784599947993,all
m05_joint_production_wealth,14035668,draw,0.2599406958898407,0.2068342496082486,0.0,0.05310644628159211,1X2,4.83020117344673,25/26,2025-08-09,0.30102495530561063,0.23172306230082082,all
m05_joint_production_wealth,14035668,home,0.4424719569386288,0.23755007774637268,0.0,0.2049218791922561,1X2,4.205643898939921,25/26,2025-08-09,0.5842424754575647,0.27121844839026354,all
m05_joint_production_wealth,14035668,over_25,0.4809615671550276,0.6739388372639461,0.0,-0.19297727010891852,OU2.5,1.4877285889679122,25/26,2025-08-09,0.6557773468335251,1.1206702994582975,all
m05_joint_production_wealth,14035668,under_25,0.519038363193738,0.3260611627360539,1.0,0.19297720045768407,OU2.5,3.075,25/26,2025-08-09,0.6557774810263607,1.1206702994582975,all
m05_joint_production_wealth,14035669,away,0.3530808515407364,0.357806432756677,0.0,-0.004725581215940633,1X2,2.82,25/26,2025-08-09,0.4355339560313336,0.4428655141266221,all
m05_joint_production_wealth,14035669,draw,0.2387842115896465,0.25707366633728135,1.0,-0.018289454747634853,1X2,3.925,25/26,2025-08-09,1.43219501527067,1.3583925957154797,all
m05_joint_production_wealth,14035669,home,0.40813462449203297,0.38511990090604165,0.0,0.023014723585991326,1X2,2.62,25/26,2025-08-09,0.5244760761953924,0.48632799100578283,all
m05_joint_production_wealth,14035669,over_25,0.58874901179299,0.5892502170474638,0.0,-0.0005012052544738355,OU2.5,1.7008554963730442,25/26,2025-08-09,0.8885515739704637,0.8897710504823401,all
m05_joint_production_wealth,14035669,under_25,0.4112506758294259,0.41074978295253617,1.0,0.000500892876889758,OU2.5,2.44,25/26,2025-08-09,0.8885523335496786,0.8897710504823401,all
m05_joint_production_wealth,14035671,away,0.27894866492351367,0.33053894260613037,1.0,-0.0515902776826167,1X2,3.0,25/26,2025-08-09,1.2767275107801541,1.1070307972637115,all
m05_joint_production_wealth,14035671,draw,0.2402144559306995,0.2759623161960955,0.0,-0.035747860265396,1X2,3.5933052073449048,25/26,2025-08-09,0.27471906437788846,0.3229118384980398,all
m05_joint_production_wealth,14035671,home,0.48083651614481965,0.3934987411977742,0.0,0.08733777494704542,1X2,2.52,25/26,2025-08-09,0.6555364476234558,0.5000484750812647,all
m05_joint_production_wealth,14035671,btts_no,0.4307539146086208,0.4724999999999999,0.0,-0.04174608539137914,BTTS,2.11,25/26,2025-08-09,0.5634424508447541,0.6396064136319154,all
m05_joint_production_wealth,14035671,btts_yes,0.5692457223904122,0.5275,1.0,0.04174572239041219,BTTS,1.89,25/26,2025-08-09,0.5634430885322009,0.6396064136319155,all
m05_joint_production_wealth,14035672,away,0.4309312579627836,0.21013424995583302,0.0,0.22079700800695057,1X2,4.720029883223713,25/26,2025-08-16,0.5637540401367924,0.23589228461489203,all
m05_joint_production_wealth,14035672,draw,0.24680179000541666,0.24489875043958842,1.0,0.0019030395658282406,1X2,4.05,25/26,2025-08-16,1.399169734118954,1.406910417366193,all
m05_joint_production_wealth,14035672,home,0.32226673760636076,0.5449669996045785,0.0,-0.22270026199821774,1X2,1.82,25/26,2025-08-16,0.38900148674949103,0.787385334319654,all
m05_joint_production_wealth,14035672,over_25,0.5422382754251409,0.5202020202020201,0.0,0.022036255223120804,OU2.5,1.9,25/26,2025-08-16,0.7814064822659484,0.7343901390939942,all
m05_joint_production_wealth,14035672,under_25,0.4577615101494202,0.4797979797979798,1.0,-0.022036469648559598,OU2.5,2.06,25/26,2025-08-16,0.7814069506875695,0.7343901390939944,all
m05_joint_production_wealth,14035674,away,0.23684251884967294,0.21424614060339986,0.0,0.022596378246273086,1X2,4.646362927811047,25/26,2025-08-16,0.2702908716810094,0.24111169158047407,all
m05_joint_production_wealth,14035674,draw,0.2571417458323927,0.2633432356859404,0.0,-0.006201489853547737,1X2,3.7801059234853818,25/26,2025-08-16,0.29725002747419466,0.30563321533640564,all
m05_joint_production_wealth,14035674,home,0.5060155880401989,0.5224106237106597,1.0,-0.016395035670460856,1X2,1.905522743881975,25/26,2025-08-16,0.6811878037656239,0.6493013648739789,all
m05_joint_production_wealth,14035674,btts_no,0.5219389486124903,0.505,0.0,0.016938948612490345,BTTS,1.98,25/26,2025-08-16,0.738016832078502,0.7031975164134467,all
m05_joint_production_wealth,14035674,btts_yes,0.4780609041097741,0.49499999999999994,1.0,-0.016939095890225853,BTTS,2.02,25/26,2025-08-16,0.738017140151619,0.7031975164134469,all
m05_joint_production_wealth,14035674,over_25,0.45117954631273866,0.4463840399002494,1.0,0.00479550641248927,OU2.5,2.22,25/26,2025-08-16,0.795889911579485,0.8065756214658142,all
m05_joint_production_wealth,14035674,under_25,0.5488203064095257,0.5536159600997507,0.0,-0.004795653690224944,OU2.5,1.79,25/26,2025-08-16,0.7958895851513196,0.8065756214658143,all
m05_joint_production_wealth,14035675,away,0.3668901332605624,0.346851668553164,0.0,0.020038464707398396,1X2,2.8743834828691197,25/26,2025-08-16,0.4571113067494582,0.42595102167759086,all
m05_joint_production_wealth,14035675,draw,0.24095354779998893,0.24786999522943376,1.0,-0.006916447429444833,1X2,4.022208118299994,25/26,2025-08-16,1.423151111787599,1.3948508830492545,all
m05_joint_production_wealth,14035675,home,0.39215604342360494,0.4052783362174021,0.0,-0.013122292793797175,1X2,2.46,25/26,2025-08-16,0.4978370803240831,0.5196617748473218,all
m05_joint_production_wealth,14035675,over_25,0.5802872577739878,0.5998466457894881,1.0,-0.01955938801550028,OU2.5,1.6677318987249232,25/26,2025-08-16,0.5442320260242632,0.5110812467856243,all
m05_joint_production_wealth,14035675,under_25,0.41971246671016843,0.40015335421051185,0.0,0.019559112499656583,OU2.5,2.5,25/26,2025-08-16,0.5442315512322103,0.511081246785624,all
m05_joint_production_wealth,14035677,away,0.2921486519846812,0.34484142533402773,1.0,-0.05269277334934652,1X2,2.8880349070689393,25/26,2025-08-23,1.2304925241128866,1.0646706043290741,all
m05_joint_production_wealth,14035677,draw,0.23025742130844976,0.24866303435247045,0.0,-0.01840561304402069,1X2,4.0050748852216165,25/26,2025-08-23,0.26169913341718315,0.2859010385712669,all
m05_joint_production_wealth,14035677,home,0.47759313594661834,0.40649554031350177,0.0,0.07109759563311657,1X2,2.45,25/26,2025-08-23,0.6493085616472376,0.5217105507458216,all
m05_joint_production_wealth,14035677,over_25,0.6050866748198951,0.571078431372549,1.0,0.0340082434473461,OU2.5,1.75,25/26,2025-08-23,0.5023835670475102,0.5602287208384612,all
m05_joint_production_wealth,14035677,under_25,0.39491253441985436,0.42892156862745107,0.0,-0.03400903420759671,OU2.5,2.3299999999999996,25/26,2025-08-23,0.502382260193853,0.5602287208384612,all
m05_joint_production_wealth,14035678,away,0.27387203838566027,0.25652415324819544,1.0,0.017347885137464825,1X2,3.9,25/26,2025-08-23,1.295094294869712,1.3605324540942172,all
m05_joint_production_wealth,14035678,draw,0.24429277396703308,0.2382009994447529,0.0,0.006091774522280186,1X2,4.2,25/26,2025-08-23,0.28010124496205363,0.27207253689012556,all
m05_joint_production_wealth,14035678,home,0.4818348873158078,0.5052748473070516,0.0,-0.02343995999124382,1X2,1.98,25/26,2025-08-23,0.6574613371571726,0.7037529177051468,all
m05_joint_production_wealth,14035678,over_25,0.5302669313932333,0.602686506266969,1.0,-0.07241957487373563,OU2.5,1.6449999999999998,25/26,2025-08-23,0.6343747550839341,0.506358107549199,all
m05_joint_production_wealth,14035678,under_25,0.46973276827526805,0.39731349373303104,0.0,0.07241927454223701,OU2.5,2.495307404473238,25/26,2025-08-23,0.6343741887061426,0.506358107549199,all
m05_joint_production_wealth,14035679,away,0.389687360561345,0.4573828300321922,0.0,-0.0676954694708472,1X2,2.1685698560797033,25/26,2025-08-23,0.4937839294402506,0.6113512353806907,all
m05_joint_production_wealth,14035679,draw,0.257313110140674,0.2627461239460235,1.0,-0.005433013805349496,1X2,3.775,25/26,2025-08-23,1.3574616082498738,1.3365670212043965,all
m05_joint_production_wealth,14035679,home,0.3529994466050163,0.2798710460217843,0.0,0.073128400583232,1X2,3.5440129730998846,25/26,2025-08-23,0.4354081291570526,0.3283249802614966,all
m05_joint_production_wealth,14035680,away,0.3642733122112071,0.3534842544580752,1.0,0.010789057753131936,1X2,2.84,25/26,2025-08-30,1.0098508353749314,1.0399163364817274,all
m05_joint_production_wealth,14035680,draw,0.232939941786142,0.25740904683613675,0.0,-0.02446910504999475,1X2,3.9000000000000004,25/26,2025-08-30,0.26519017792437377,0.29760991996369873,all
m05_joint_production_wealth,14035680,home,0.40278622705484735,0.3891066987057881,0.0,0.013679528349059222,1X2,2.58,25/26,2025-08-30,0.5154801510492927,0.4928329646931125,all
m05_joint_production_wealth,14035680,over_25,0.6189733013352768,0.5597481605899258,1.0,0.05922514074535101,OU2.5,1.7460693081337026,25/26,2025-08-30,0.4796931391578353,0.5802683096365403,all
m05_joint_production_wealth,14035680,under_25,0.3810261797169197,0.440251839410074,0.0,-0.0592256596931543,OU2.5,2.22,25/26,2025-08-30,0.4796923007572373,0.5802683096365401,all
m05_joint_production_wealth,14035681,away,0.34681087151572354,0.5803534806328884,1.0,-0.23354260911716485,1X2,1.71,25/26,2025-08-23,1.0589756864825366,0.5441179117134675,all
m05_joint_production_wealth,14035681,draw,0.2522589420403879,0.20675092747546647,0.0,0.04550801456492143,1X2,4.800000000000001,25/26,2025-08-23,0.2906985401398903,0.23161801772905413,all
m05_joint_production_wealth,14035681,home,0.40092999318365513,0.21289559189164514,0.0,0.18803440129201,1X2,4.661460780208785,25/26,2025-08-23,0.5123768148805163,0.23939437340683475,all
m05_joint_production_wealth,14035681,btts_no,0.4428805391799399,0.3838009532002685,0.0,0.05907958597967139,BTTS,2.61,25/26,2025-08-23,0.5849755902013524,0.48418523972155875,all
m05_joint_production_wealth,14035681,btts_yes,0.5571192675598268,0.6161990467997315,1.0,-0.059079779239904706,BTTS,1.6256443320631524,25/26,2025-08-23,0.5849759370933214,0.48418523972155875,all
m05_joint_production_wealth,14035681,over_25,0.5236514624397273,0.6417604964259613,1.0,-0.11810903398623407,OU2.5,1.5250000000000001,25/26,2025-08-23,0.646928963985965,0.44354010342235933,all
m05_joint_production_wealth,14035681,under_25,0.47634834430003936,0.3582395035740387,0.0,0.11810884072600064,OU2.5,2.731928632341136,25/26,2025-08-23,0.6469285949233124,0.44354010342235933,all
m05_joint_production_wealth,14035682,away,0.31198445146696496,0.31195190826022356,0.0,3.254320674139777e-5,1X2,3.2,25/26,2025-08-30,0.37394384169219125,0.37389654270718065,all
m05_joint_production_wealth,14035682,draw,0.2571849400743416,0.2495498850320152,1.0,0.007635055042326422,1X2,4.000186601186567,25/26,2025-08-30,1.3579598416986893,1.3880964437678263,all
m05_joint_production_wealth,14035682,home,0.4308305081426965,0.4384982067077613,0.0,-0.007667698565064773,1X2,2.276511263130433,25/26,2025-08-30,0.5635770124859018,0.5771403110558653,all
m05_joint_production_wealth,14035684,away,0.3723833778070808,0.1953947923180369,0.0,0.17698858548904392,1X2,5.1,25/26,2025-08-30,0.4658257731442906,0.217403547101162,all
m05_joint_production_wealth,14035684,draw,0.26835479119336164,0.20429590598197037,0.0,0.06405888521139128,1X2,4.877794471857565,25/26,2025-08-30,0.31245956994236795,0.22852790343401616,all
m05_joint_production_wealth,14035684,home,0.3592617719604576,0.6003093016999929,1.0,-0.24104752973953525,1X2,1.66,25/26,2025-08-30,1.0237039864027129,0.5103102537586087,all
m05_joint_production_wealth,14035684,over_25,0.45698704652723215,0.6106508875739646,1.0,-0.15366384104673242,OU2.5,1.645,25/26,2025-08-30,0.7831002330690082,0.49322986187561096,all
m05_joint_production_wealth,14035684,under_25,0.5430128944336678,0.38934911242603554,0.0,0.1536637820076323,OU2.5,2.58,25/26,2025-08-30,0.7831001038769521,0.4932298618756112,all
m05_joint_production_wealth,14035685,away,0.32918880173279447,0.22208942503278797,0.0,0.1070993767000065,1X2,4.453477636588699,25/26,2025-08-30,0.399267555273788,0.25114370361163346,all
m05_joint_production_wealth,14035685,draw,0.24736343017625856,0.2655222248876144,0.0,-0.01815879471135584,1X2,3.725,25/26,2025-08-30,0.2841728106882237,0.30859554235236747,all
m05_joint_production_wealth,14035685,home,0.4234475871748252,0.5123883500795976,1.0,-0.08894076290477237,1X2,1.9303137699221995,25/26,2025-08-30,0.8593255336474702,0.6686724452063194,all
m05_joint_production_wealth,14035687,away,0.3824604292807169,0.5271272225098481,0.0,-0.14466679322913123,1X2,1.878679504320917,25/26,2025-09-13,0.48201213039668633,0.7489288960343807,all
m05_joint_production_wealth,14035687,draw,0.24307713368324405,0.21933249410862726,1.0,0.023744639574616783,1X2,4.51507704375259,25/26,2025-09-13,1.4143764634446823,1.517166462584709,all
m05_joint_production_wealth,14035687,home,0.37446212703106857,0.2535402833815246,0.0,0.12092184364954395,1X2,3.9059004584635013,25/26,2025-09-13,0.4691434025965054,0.29241362646165925,all
m05_joint_production_wealth,14035687,btts_no,0.40713681685791925,0.32343066118504926,0.0,0.08370615567286999,BTTS,3.1,25/26,2025-09-13,0.5227916264321827,0.39072034022317303,all
m05_joint_production_wealth,14035687,btts_yes,0.5928628731371102,0.6765693388149507,1.0,-0.08370646567784057,BTTS,1.4819398281184666,25/26,2025-09-13,0.5227921493269424,0.39072034022317303,all
m05_joint_production_wealth,14035689,away,0.3852537677444062,0.40455739197863716,1.0,-0.019303624234230987,1X2,2.4744892240056,25/26,2025-09-13,0.9538530248312772,0.9049616687937821,all
m05_joint_production_wealth,14035689,draw,0.2478967604616236,0.25185120627478036,0.0,-0.003954445813156765,1X2,3.9748584958165107,25/26,2025-09-13,0.2848816778350614,0.2901533986974963,all
m05_joint_production_wealth,14035689,home,0.36684930790627746,0.3435914017465825,0.0,0.023257906159694974,1X2,2.9135563400427973,25/26,2025-09-13,0.4570468249901326,0.4209718207456294,all
m05_joint_production_wealth,14035689,btts_no,0.4218177011519683,0.36050718078105604,1.0,0.06131052037091228,BTTS,2.78,25/26,2025-09-13,0.8631820460712758,1.0202434035066752,all
m05_joint_production_wealth,14035689,btts_yes,0.5781821349603389,0.639492819218944,0.0,-0.061310684258605086,BTTS,1.5671950215100192,25/26,2025-09-13,0.8631816575440506,1.0202434035066752,all
m05_joint_production_wealth,14035690,away,0.26449059253599905,0.22660280081224957,0.0,0.03788779172374948,1X2,4.439032761161868,25/26,2025-09-20,0.3071919484527617,0.2569625212432836,all
m05_joint_production_wealth,14035690,draw,0.25124898592501066,0.25247285193378033,0.0,-0.0012238660087696696,1X2,3.9841798786367892,25/26,2025-09-20,0.2893487751961472,0.2909846558935587,all
m05_joint_production_wealth,14035690,home,0.4842602198465062,0.5209243472539701,1.0,-0.03666412740746389,1X2,1.9309852992649632,25/26,2025-09-20,0.7251328724334615,0.6521504545784985,all
m05_joint_production_wealth,14035690,over_25,0.4942838233346159,0.5095785440613027,0.0,-0.01529472072668675,OU2.5,1.92,25/26,2025-09-20,0.6817796827477822,0.7124901434030761,all
m05_joint_production_wealth,14035690,under_25,0.5057159749729001,0.49042145593869724,1.0,0.01529451903420287,OU2.5,1.9950000000000003,25/26,2025-09-20,0.6817800815733163,0.7124901434030764,all
m05_joint_production_wealth,14035691,away,0.2852748045057347,0.32828106631084725,0.0,-0.04300626180511252,1X2,3.036238448571249,25/26,2025-09-20,0.3358571521324957,0.39791527939011473,all
m05_joint_production_wealth,14035691,draw,0.24126119590143194,0.25567082423523224,0.0,-0.0144096283338003,1X2,3.8985269377232616,25/26,2025-09-20,0.2760976924358221,0.2952719014529598,all
m05_joint_production_wealth,14035691,home,0.47346364628653476,0.4160481094539206,1.0,0.057415536832614134,1X2,2.3957315820500225,25/26,2025-09-20,0.7476801458894649,0.8769543776817857,all
m05_joint_production_wealth,14035691,btts_no,0.4299247251280463,0.38534278959810875,0.0,0.044581935529937555,BTTS,2.6,25/26,2025-09-20,0.5619868656939848,0.48669054803075024,all
m05_joint_production_wealth,14035691,btts_yes,0.570074921565655,0.6146572104018913,1.0,-0.04458228883623627,BTTS,1.63,25/26,2025-09-20,0.5619874854479433,0.48669054803075024,all
m05_joint_production_wealth,14035692,away,0.28206847380405164,0.29003808593537705,0.0,-0.00796961213132541,1X2,3.492977835116821,25/26,2025-09-13,0.33138108189678767,0.3425439525480711,all
m05_joint_production_wealth,14035692,draw,0.24659332359939767,0.24282479645745247,0.0,0.0037685271419451993,1X2,4.172129948390561,25/26,2025-09-13,0.283150122069006,0.2781606077498128,all
m05_joint_production_wealth,14035692,home,0.47133796291594693,0.46713711760717047,1.0,0.0042008453087764575,1X2,2.1687349759346737,25/26,2025-09-13,0.7521798989309059,0.7611324506894613,all
m05_joint_production_wealth,14035694,away,0.2356999920543134,0.20443022269602285,0.0,0.03126976935829057,1X2,4.884719143406918,25/26,2025-09-20,0.26879488633726767,0.2286967200240352,all
m05_joint_production_wealth,14035694,draw,0.21898657226269955,0.20379269842738817,1.0,0.015193873835311372,1X2,4.9,25/26,2025-09-20,1.5187448649143602,1.5906519859825814,all
m05_joint_production_wealth,14035694,home,0.5453111801595248,0.5917770788765889,0.0,-0.04646589871706408,1X2,1.6874330857658142,25/26,2025-09-20,0.7881420064444995,0.895941878484136,all
m05_joint_production_wealth,14035694,over_25,0.6072828306695536,0.6810905557217055,0.0,-0.07380772505215194,OU2.5,1.4749356616935594,25/26,2025-09-20,0.9346655971151958,1.1428480902328222,all
m05_joint_production_wealth,14035694,under_25,0.3927149138069842,0.31890944427829454,1.0,0.07380546952868966,OU2.5,3.15,25/26,2025-09-20,0.9346713405104827,1.142848090232822,all
m05_joint_production_wealth,14035696,away,0.40520420954558795,0.2853729371684442,0.0,0.11983127237714375,1X2,3.5425197420618395,25/26,2025-09-27,0.5195371416666211,0.3359944628091214,all
m05_joint_production_wealth,14035696,draw,0.2619725111181491,0.26059908095261114,1.0,0.001373430165537981,1X2,3.8792894436693026,25/26,2025-09-27,1.3395157001218425,1.344772140956816,all
m05_joint_production_wealth,14035696,home,0.33282321344284943,0.45402798187894466,0.0,-0.12120476843609523,1X2,2.2266012319014483,25/26,2025-09-27,0.4047002208732771,0.6051875534130359,all
m05_joint_production_wealth,14035696,btts_no,0.47582154354690137,0.42653151510222503,0.0,0.04929002844467634,BTTS,2.325972275777507,25/26,2025-09-27,0.6459230868902581,0.5560522961497114,all
m05_joint_production_wealth,14035696,btts_yes,0.5241783905596852,0.5734684848977749,1.0,-0.04929009433808973,BTTS,1.73,25/26,2025-09-27,0.6459232125982434,0.5560522961497114,all
m05_joint_production_wealth,14035696,over_25,0.4813223710894236,0.5465838509316769,0.0,-0.06526147984225333,OU2.5,1.825,25/26,2025-09-27,0.6564727277035575,0.7909449238360717,all
m05_joint_production_wealth,14035696,under_25,0.5186775630171632,0.45341614906832295,1.0,0.06526141394884022,OU2.5,2.2,25/26,2025-09-27,0.6564728547447362,0.790944923836072,all
m05_joint_production_wealth,14035697,away,0.3687975051430357,0.45312875839167666,0.0,-0.08433125324864094,1X2,2.2177244627935835,25/26,2025-09-20,0.46012855689655335,0.6035418943815112,all
m05_joint_production_wealth,14035697,draw,0.26336746248390425,0.25440879298240615,1.0,0.008958669501498095,1X2,3.95,25/26,2025-09-20,1.3342050262178435,1.3688128845033907,all
m05_joint_production_wealth,14035697,home,0.367834981104771,0.29246244862591725,0.0,0.07537253247885373,1X2,3.4360470446784452,25/26,2025-09-20,0.4586048130705973,0.34596457472611986,all
m05_joint_production_wealth,14035698,away,0.3566564199660291,0.18699644713564145,1.0,0.16965997283038764,1X2,5.3,25/26,2025-09-27,1.0309823696741907,1.6766656615826836,all
m05_joint_production_wealth,14035698,draw,0.24297466733719367,0.2274065871382231,0.0,0.015568080198970574,1X2,4.358190245458884,25/26,2025-09-27,0.27835856155665295,0.25800235472239214,all
m05_joint_production_wealth,14035698,home,0.4003686794019572,0.5855969657261355,0.0,-0.18522828632417832,1X2,1.692428799712046,25/26,2025-09-27,0.511440278297319,0.8809162659742288,all
m05_joint_production_wealth,14035698,btts_no,0.40655177163979594,0.4433497536945813,0.0,-0.03679798205478535,BTTS,2.26,25/26,2025-09-27,0.5218052998068458,0.5858181603294468,all
m05_joint_production_wealth,14035698,btts_yes,0.5934479950653839,0.5566502463054187,1.0,0.03679774875996522,BTTS,1.8,25/26,2025-09-27,0.5218056929243154,0.5858181603294468,all
m05_joint_production_wealth,14035698,over_25,0.5685201474765545,0.5707196029776674,1.0,-0.0021994555011128902,OU2.5,1.73,25/26,2025-09-27,0.564718526707021,0.5608572530234877,all
m05_joint_production_wealth,14035698,under_25,0.43147961922862516,0.4292803970223325,0.0,0.0021992222062926503,OU2.5,2.3,25/26,2025-09-27,0.5647181163525712,0.5608572530234875,all
m05_joint_production_wealth,14035699,away,0.40190224622890464,0.4353727526041109,1.0,-0.033470506375206266,1X2,2.28,25/26,2025-09-27,0.9115463885182045,0.8315527122866456,all
m05_joint_production_wealth,14035699,draw,0.24979412505667326,0.2699768662502922,0.0,-0.020182741193618958,1X2,3.6767960519146836,25/26,2025-09-27,0.2874076101955565,0.3146790552737269,all
m05_joint_production_wealth,14035699,home,0.34830348424618074,0.2946503811455969,0.0,0.053653103100583854,1X2,3.3689074898799145,25/26,2025-09-27,0.4281762920539525,0.3490616858255584,all
