model,container,form,scheme,trust,panel,window,risk_lambda,kelly_fraction,n_bets,n_slates,total_return_pct,flat_roi_pct,max_drawdown_pct,sharpe_ann,calmar,win_rate,mean_exposure
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,flat_1.0,F,full,8.0,0.6,1499,99,216.0750238003661,9.788080983872335,-31.677359561321587,1.2382916950979075,6.821118514694518,0.3682454969979987,0.1453865378389505
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,23.0,0.6,1102,99,73.02945722024883,13.61024402729929,-11.300521853500515,1.6000680873069706,6.462485376073744,0.3294010889292196,0.04332631231896313
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,18.0,0.6,1102,99,97.68452825901342,13.607961049339007,-14.266478895887099,1.5764435912682653,6.847136491904461,0.3294010889292196,0.05478256812267898
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,15.0,0.6,1102,99,121.9941101622664,13.606217811192247,-16.925748857692653,1.5550469074160096,7.207604885784465,0.3294010889292196,0.06511095784620274
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,12.0,0.6,1102,99,161.2817435722464,13.609403580570072,-20.788468113950774,1.5236956467440403,7.758231279389609,0.3294010889292196,0.08021026666961152
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,10.0,0.6,1102,99,203.18597569208546,13.83651197206378,-24.70889939538706,1.5394190282287745,8.223190051517168,0.3294010889292196,0.09248149674022943
m12_joint_hybrid_synergy,std_D_tot,std,D_tot,canonical_P1,F,full,8.0,0.6,1102,99,213.88424694328347,13.735383937811015,-27.179740482406668,1.525303060479805,7.869252728212392,0.3294010889292196,0.09666993524370301
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,P,full,23.0,0.3,1318,99,41.13247664295139,9.204465457868011,-14.399550484633675,1.087236731362178,2.856511158931348,0.36949924127465855,0.04105664601884419
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,O,evaluation,23.0,0.3,710,50,0.10856544965240911,0.7261646916649064,-14.399550484633695,0.006940173131897542,0.007539502692689151,0.37183098591549296,0.048421783636004224
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,18.0,0.3,1318,99,53.058825802202534,9.199464493884788,-17.944766369320455,1.0640493645396794,2.956785544609562,0.36949924127465855,0.051918034361218376
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,15.0,0.3,1318,99,64.09472239607919,9.195090592685794,-21.04954740822283,1.0430916359252744,3.044945392557045,0.36949924127465855,0.061712952425886126
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,12.0,0.3,1318,99,80.62542672166195,9.188920506207312,-25.442125439309375,1.0123095562659077,3.1689737130645375,0.36949924127465855,0.0760614799766805
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,10.0,0.3,1318,99,97.77270716206003,9.24528822562609,-29.24435032162169,0.9893402124850186,3.3433024186477547,0.36949924127465855,0.08983594340520541
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,8.0,0.3,1318,99,128.03392427254337,9.594519836274307,-32.27983681818418,0.9899115693076393,3.9663745821793657,0.36949924127465855,0.10838770595179616
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,P,full,23.0,0.3,975,99,65.64313986870197,17.436264680878484,-7.760690933011298,1.7718280464562342,8.458414390589725,0.3333333333333333,0.030671811132881754
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,O,evaluation,23.0,0.3,489,50,15.215617985375918,9.069274732111124,-7.760690933011309,1.0104025454861023,1.9606009460644687,0.3292433537832311,0.03421537115925018
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,18.0,0.3,975,99,76.10956928811763,17.657983723290055,-7.851433546964798,1.8055157703433915,9.693716291789798,0.3333333333333333,0.03409761726962284
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,15.0,0.3,975,99,75.9960077367349,17.601359478343877,-7.851433546964779,1.797651000614672,9.679252493465166,0.3333333333333333,0.034180724137012425
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,12.0,0.3,975,99,75.9960077367349,17.601359478343877,-7.851433546964779,1.797651000614672,9.679252493465166,0.3333333333333333,0.034180724137012425
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,10.0,0.3,975,99,75.9960077367349,17.601359478343877,-7.851433546964779,1.797651000614672,9.679252493465166,0.3333333333333333,0.034180724137012425
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,8.0,0.3,975,99,75.9960077367349,17.601359478343877,-7.851433546964779,1.797651000614672,9.679252493465166,0.3333333333333333,0.034180724137012425
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,23.0,0.4,1318,99,41.13247664295137,9.204465457868023,-14.399550484633664,1.087236731362176,2.8565111589313483,0.36949924127465855,0.041056646018844206
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,18.0,0.4,1318,99,53.05882580220285,9.199464493884824,-17.944766369320387,1.0640493645396865,2.9567855446095908,0.36949924127465855,0.05191803436121836
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,15.0,0.4,1318,99,64.09472239607916,9.195090592685798,-21.049547408222853,1.0430916359252744,3.04494539255704,0.36949924127465855,0.061712952425886
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,12.0,0.4,1318,99,80.62542672166322,9.188920506207399,-25.442125439309375,1.0123095562659197,3.1689737130645868,0.36949924127465855,0.07606147997668058
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,10.0,0.4,1318,99,97.77270716206068,9.245288225626117,-29.24435032162167,0.9893402124850216,3.343302418647779,0.36949924127465855,0.08983594340520541
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,8.0,0.4,1318,99,128.03392427254377,9.594519836274333,-32.279836818184165,0.9899115693076415,3.9663745821793794,0.36949924127465855,0.1083877059517961
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,23.0,0.4,975,99,66.71672458440294,17.518719446242372,-7.829285059450703,1.7773532268315515,8.521432554543331,0.3333333333333333,0.030928075908347816
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,18.0,0.4,975,99,88.33214148736694,17.420021040252657,-9.87454999242878,1.747742213157077,8.945434632980216,0.3333333333333333,0.03903267110792782
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,15.0,0.4,975,99,104.12472743985992,17.50432610731138,-10.36324429023184,1.7744148704119147,10.047502936701544,0.3333333333333333,0.04403946499410068
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,12.0,0.4,975,99,109.72378909311611,17.60135947834387,-10.383060992202266,1.774247831393144,10.56757628367196,0.3333333333333333,0.045574298849349916
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,10.0,0.4,975,99,109.72378909311611,17.60135947834387,-10.383060992202266,1.774247831393144,10.56757628367196,0.3333333333333333,0.045574298849349916
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,8.0,0.4,975,99,109.72378909311611,17.60135947834387,-10.383060992202266,1.774247831393144,10.56757628367196,0.3333333333333333,0.045574298849349916
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,23.0,0.5,1318,99,41.13247664295094,9.204465457867952,-14.399550484633656,1.0872367313621676,2.8565111589313203,0.36949924127465855,0.041056646018844144
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,18.0,0.5,1318,99,53.0588258022022,9.199464493884744,-17.944766369320487,1.0640493645396751,2.9567855446095384,0.36949924127465855,0.051918034361218404
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,15.0,0.5,1318,99,64.09472239607908,9.195090592685794,-21.049547408222846,1.0430916359252727,3.0449453925570373,0.36949924127465855,0.061712952425886015
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,12.0,0.5,1318,99,80.62542672166293,9.188920506207388,-25.4421254393094,1.0123095562659161,3.1689737130645725,0.36949924127465855,0.07606147997668056
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,10.0,0.5,1318,99,97.77270716205977,9.24528822562607,-29.244350321621727,0.9893402124850155,3.3433024186477414,0.36949924127465855,0.08983594340520536
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,8.0,0.5,1318,99,128.03392427254389,9.59451983627433,-32.27983681818419,0.989911569307641,3.9663745821793803,0.36949924127465855,0.10838770595179616
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,23.0,0.5,975,99,66.71672458440281,17.518719446242372,-7.829285059450831,1.7773532268315486,8.521432554543175,0.3333333333333333,0.030928075908347875
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,18.0,0.5,975,99,89.28280478865605,17.515573414333808,-9.845277913664727,1.7591386746165183,9.068591620429142,0.3333333333333333,0.039118218354422904
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,15.0,0.5,975,99,110.73761705315408,17.442471968987647,-11.648603056471018,1.734086209058534,9.506514774030116,0.3333333333333333,0.04644458059247173
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,12.0,0.5,975,99,138.5345168535111,17.465664669186623,-12.833429920027642,1.7462783231707613,10.794816172823477,0.3333333333333333,0.05467842902161924
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,10.0,0.5,975,99,148.4447771417057,17.611751713087195,-12.871994963921123,1.7516530122468459,11.53238309662031,0.3333333333333333,0.05695881973751547
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,8.0,0.5,975,99,148.33569994435965,17.601359478343873,-12.871994963921113,1.750637520599172,11.523909103455173,0.3333333333333333,0.056967873561687386
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,23.0,0.6,1318,99,41.13247664295139,9.204465457868011,-14.399550484633675,1.087236731362178,2.856511158931348,0.36949924127465855,0.04105664601884419
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,18.0,0.6,1318,99,53.058825802202534,9.199464493884788,-17.944766369320455,1.0640493645396794,2.956785544609562,0.36949924127465855,0.051918034361218376
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,15.0,0.6,1318,99,64.09472239607919,9.195090592685794,-21.04954740822283,1.0430916359252744,3.044945392557045,0.36949924127465855,0.061712952425886126
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,12.0,0.6,1318,99,80.62542672166195,9.188920506207312,-25.442125439309375,1.0123095562659077,3.1689737130645375,0.36949924127465855,0.0760614799766805
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,10.0,0.6,1318,99,97.77270716206003,9.24528822562609,-29.24435032162169,0.9893402124850186,3.3433024186477547,0.36949924127465855,0.08983594340520541
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,flat_1.0,F,full,8.0,0.6,1318,99,128.03392427254337,9.594519836274307,-32.27983681818418,0.9899115693076393,3.9663745821793657,0.36949924127465855,0.10838770595179616
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,23.0,0.6,975,99,66.71672458440152,17.518719446242205,-7.829285059450705,1.7773532268315284,8.521432554543146,0.3333333333333333,0.030928075908347775
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,18.0,0.6,975,99,89.2828047886546,17.515573414333623,-9.845277913664725,1.7591386746164972,9.068591620428997,0.3333333333333333,0.03911821835442282
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,15.0,0.6,975,99,111.62711909429146,17.512804556059642,-11.643264924768795,1.7426295541023913,9.58726953440923,0.3333333333333333,0.0465073187660408
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,12.0,0.6,975,99,146.4765952424297,17.426348791722873,-14.26818758140833,1.7081231989489047,10.265956654038595,0.3333333333333333,0.05724317400468818
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,10.0,0.6,975,99,176.36203857059832,17.430294667615186,-15.256741464416123,1.7184955449613792,11.55961376037827,0.3333333333333333,0.06514087328153947
m12_joint_hybrid_synergy,inv_A_pool,inv,A_pool,canonical_P1,F,full,8.0,0.6,975,99,192.23016572984636,17.601359478343877,-15.318297342784792,1.7268247333281794,12.549055644254771,0.3333333333333333,0.06836144827402485
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,P,full,23.0,0.3,1316,99,40.7207749969835,9.156099622890032,-14.713788316917825,1.0698820132850593,2.7675248630675897,0.35790273556231,0.04099917510482432
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,O,evaluation,23.0,0.3,710,50,-0.0016096433261614251,0.6910314077563413,-14.713788316917809,-0.00010252442159941136,-0.00010939693378017874,0.36338028169014086,0.04810440333951093
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,18.0,0.3,1316,99,52.4695891105486,9.15050445322294,-18.34764872905105,1.046448498235184,2.8597445855538983,0.35790273556231,0.051846660790001074
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,15.0,0.3,1316,99,63.315602212544064,9.14559459115961,-21.53302184227794,1.0252692498351257,2.940395578303376,0.35790273556231,0.06162951648326826
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,12.0,0.3,1316,99,79.51251534060818,9.138639197990706,-26.043647385060236,0.9941633642824442,3.0530483754829207,0.35790273556231,0.07596119611036582
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,10.0,0.3,1316,99,96.04234973924437,9.177015548230825,-30.04016848592937,0.9689592678930806,3.1971308611078535,0.35790273556231,0.08977259899737255
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,8.0,0.3,1316,99,125.61424487240905,9.521400122764087,-33.3876776943017,0.968360676016213,3.762293562988591,0.35790273556231,0.10847164833743775
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,P,full,23.0,0.3,967,99,65.32385406671885,17.32658799075718,-7.852810593077663,1.7498143179560615,8.318531727264952,0.3298862461220269,0.030776898503160927
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,O,evaluation,23.0,0.3,486,50,14.539807829603424,8.722851984436973,-7.852810593077667,0.9633044266069062,1.8515418979314762,0.3271604938271605,0.03425383293739639
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,18.0,0.3,967,99,75.7142359462933,17.550348372185372,-7.757854173680057,1.7826834743238615,9.759687956389762,0.3298862461220269,0.03420561403140445
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,15.0,0.3,967,99,75.52249566403498,17.474316495233005,-7.75785417368006,1.7738667741392182,9.734972322663511,0.3298862461220269,0.0343011129488383
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,12.0,0.3,967,99,75.52249566403498,17.474316495233005,-7.75785417368006,1.7738667741392182,9.734972322663511,0.3298862461220269,0.0343011129488383
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,10.0,0.3,967,99,75.52249566403498,17.474316495233005,-7.75785417368006,1.7738667741392182,9.734972322663511,0.3298862461220269,0.0343011129488383
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,8.0,0.3,967,99,75.52249566403498,17.474316495233005,-7.75785417368006,1.7738667741392182,9.734972322663511,0.3298862461220269,0.0343011129488383
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,23.0,0.4,1316,99,40.72077499698348,9.15609962289004,-14.713788316917872,1.0698820132850586,2.767524863067579,0.35790273556231,0.040999175104824294
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,18.0,0.4,1316,99,52.469589110548064,9.150504453222885,-18.347648729051098,1.0464484982351783,2.8597445855538615,0.35790273556231,0.051846660790000984
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,15.0,0.4,1316,99,63.315602212544796,9.145594591159673,-21.533021842277954,1.0252692498351323,2.940395578303408,0.35790273556231,0.06162951648326829
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,12.0,0.4,1316,99,79.51251534060823,9.138639197990718,-26.04364738506017,0.9941633642824448,3.053048375482931,0.35790273556231,0.07596119611036586
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,10.0,0.4,1316,99,96.04234973924417,9.177015548230814,-30.040168485929374,0.9689592678930796,3.1971308611078464,0.35790273556231,0.08977259899737247
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,8.0,0.4,1316,99,125.61424487241047,9.521400122764158,-33.38767769430169,0.9683606760162217,3.762293562988634,0.35790273556231,0.10847164833743769
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,23.0,0.4,967,99,66.28165043062756,17.384067067102603,-7.911826687046773,1.7531327817457338,8.377540744053931,0.3298862461220269,0.031039164707955945
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,18.0,0.4,967,99,87.75491095723598,17.29432417409702,-9.998693728920088,1.7243465795816373,8.776637562506275,0.3298862461220269,0.039174620584044154
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,15.0,0.4,967,99,103.55546148229196,17.40156437962536,-10.243301878232122,1.7521484242159668,10.109578211529236,0.3298862461220269,0.044184214477449364
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,12.0,0.4,967,99,108.92840362627147,17.474316495233005,-10.261815490391099,1.7500983225579032,10.614925178519263,0.3298862461220269,0.04573481726511773
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,10.0,0.4,967,99,108.92840362627147,17.474316495233005,-10.261815490391099,1.7500983225579032,10.614925178519263,0.3298862461220269,0.04573481726511773
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,canonical_P1,F,full,8.0,0.4,967,99,108.92840362627147,17.474316495233005,-10.261815490391099,1.7500983225579032,10.614925178519263,0.3298862461220269,0.04573481726511773
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,23.0,0.5,1316,99,40.72077499698415,9.15609962289014,-14.713788316917848,1.0698820132850737,2.7675248630676292,0.35790273556231,0.04099917510482435
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,18.0,0.5,1316,99,52.46958911054848,9.150504453222961,-18.347648729051215,1.0464484982351843,2.859744585553866,0.35790273556231,0.05184666079000092
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,15.0,0.5,1316,99,63.31560221254402,9.14559459115961,-21.533021842277925,1.0252692498351248,2.940395578303376,0.35790273556231,0.06162951648326823
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,12.0,0.5,1316,99,79.51251534060803,9.138639197990713,-26.043647385060144,0.9941633642824436,3.053048375482926,0.35790273556231,0.07596119611036581
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,10.0,0.5,1316,99,96.04234973924535,9.17701554823088,-30.040168485929218,0.9689592678930874,3.1971308611079023,0.35790273556231,0.08977259899737255
m12_joint_hybrid_synergy,inv_B_full,inv,B_full,flat_1.0,F,full,8.0,0.5,1316,99,125.61424487241109,9.52140012276417,-33.38767769430169,0.9683606760162246,3.762293562988653,0.35790273556231,0.10847164833743761
